1549584841	19	MTH	binance	USDT	2021-11-07 17:00:06+00:00
1549584841	24	BASIC	kucoin	USDT	2021-11-13 17:00:01+00:00
1549584841	25	NAS	binance	BTC	2021-11-14 15:00:08+00:00
1549584841	30	MODEFI	kucoin	USDT	2021-11-21 18:00:11+00:00
1549584841	32	MDA	binance	BTC	2021-11-23 15:00:06+00:00
1549584841	36	SWP	kucoin	USDT	2021-11-27 17:00:02+00:00
1549584841	37	PHB	binance	BTC	2021-11-28 17:00:06+00:00
1549584841	41	NEBL	binance	BTC	2021-12-05 15:00:02+00:00
1549584841	47	CREAM	kucoin	USDT	2021-12-18 17:00:04+00:00
1549584841	47	APPC	binance	BTC	2021-12-19 15:00:04+00:00
1549584841	56	GENS	kucoin	USDT	2022-01-01 18:00:05+00:00
1549584841	60	UNIC	kucoin	USDT	2022-01-08 17:00:06+00:00
1549584841	64	ORC	kucoin	USDT	2022-01-15 17:00:01+00:00
1394568162	7	PIVX	binance	BTC	2021-03-28 17:07:42+00:00
1394568162	10	WRX	binance	BTC	2021-04-04 15:21:49+00:00
1394568162	10	PPT	binance	BTC	2021-04-04 15:24:16+00:00
1394568162	15	VIA	binance	BTC	2021-04-11 17:00:32+00:00
1394568162	20	IDEX	binance	?	2021-04-25 17:00:23+00:00
1394568162	28	WPR	binance	?	2021-05-09 17:00:21+00:00
1394568162	37	NXS	binance	?	2021-05-26 17:00:25+00:00
1394568162	41	OAX	binance	?	2021-05-30 17:00:22+00:00
1394568162	49	CND	binance	?	2021-06-06 17:00:38+00:00
1394568162	54	FIO	binance	?	2021-06-13 17:03:32+00:00
1394568162	55	STMX	binance	?	2021-06-14 13:00:53+00:00
1394568162	59	WABI	binance	?	2021-06-20 17:00:29+00:00
1394568162	70	NKN	binance	?	2021-07-05 13:00:11+00:00
1394568162	75	POA	binance	BTC	2021-07-11 17:00:22+00:00
1394568162	82	DREP	binance	BTC	2021-07-25 17:00:26+00:00
1394568162	87	EZ	binance	BTC	2021-08-08 17:00:51+00:00
1394568162	99	NAS	binance	BTC	2021-08-22 17:00:30+00:00
1394568162	104	BRD	binance	BTC	2021-08-29 17:01:41+00:00
1394568162	110	VIB	binance	BTC	2021-09-05 17:01:46+00:00
1394568162	119	FXS	binance	BTC	2021-09-19 17:01:39+00:00
1394568162	131	EZ	binance	BTC	2021-10-03 17:00:54+00:00
1394568162	133	SKY	binance	BTC	2021-10-05 15:00:21+00:00
1394568162	137	WNXM	binance	BTC	2021-10-10 17:01:41+00:00
1394568162	149	EVX	binance	BTC	2021-10-24 17:01:59+00:0
1394568162	154	BRD	binance	BTC	2021-10-31 15:01:30+00:00
1394568162	154	EZ	binance	BTC	2021-10-31 17:00:24+00:00
1394568162	160	MTH	binance	BTC	2021-11-07 17:00:19+00:00
1394568162	166	NAS	binance	BTC	2021-11-14 15:00:18+00:00
1394568162	174	MDA	binance	BTC	2021-11-23 15:00:21+00:00
1394568162	178	PHB	binance	BTC	2021-11-28 17:02:22+00:00
1394568162	184	NEBL	binance	BTC	2021-12-05 15:00:22+00:00
1394568162	191	APPC	binance	BTC	2021-12-19 15:02:12+00:00
1394568162	199	OAX	binance	BTC	2021-12-28 15:00:09+00:00
1394568162	203	NEBL	binance	BTC	2022-01-02 17:00:18+00:00
1394568162	212	ORC	binance	BTC	2022-01-15 17:00:23+00:00
1394568162	215	STND	binance	BTC	2022-01-18 15:00:14+00:00
1267170242	212	NEBL	binance	?	2019-01-03 15:45:32+00:00
1267170242	216	BNT	binance	?	2019-01-13 13:45:44+00:00
1267170242	243	BQX	binance	?	2019-04-01 17:00:13+00:00
1267170242	257	BQX	binance	?	2019-04-22 17:29:52+00:00
1267170242	343	QSP	?	?	2019-08-29 18:04:10+00:00
1267170242	352	DATA	?	?	2019-09-08 18:00:04+00:00
1267170242	355	LINK	?	?	2019-09-12 17:00:07+00:00
1267170242	359	ONG	binance	BTC	2019-09-19 17:00:25+00:00
1267170242	366	NXS	binance	?	2019-10-02 18:00:06+00:00
1267170242	412	EDO	?	?	2019-12-16 16:00:03+00:00
1480242121	7	VIA	?	?	2021-04-11 17:07:32+00:00
1480242121	9	VIA	?	?	2021-04-21 21:08:09+00:00
1480242121	11	QLC	binance	BTC	2021-04-23 16:07:17+00:00
1480242121	11	RDN	binance	BTC	2021-04-24 21:09:24+00:00
1480242121	12	IDEX	?	?	2021-04-25 17:07:50+00:00
1480242121	20	QLC	binance	BTC	2021-05-11 16:09:31+00:00
1267170242	453	NAV	binance	BTC	2020-02-20 16:00:19+00:00
1267170242	463	NXS	binance	BTC	2020-03-03 15:59:54+00:00
1267170242	468	SNGLS	binance	BTC	2020-03-08 18:59:46+00:00
1480242121	25	CFX	binance	BTC	2021-05-12 17:18:35+00:00
1480242121	25	MTH	binance	BTC	2021-05-14 17:43:35+00:00
1480242121	26	GUM	binance	BTC	2021-06-19 20:24:02+00:00
1480242121	27	WABI	binance	BTC	2021-06-20 17:10:22+00:00
1480242121	28	DKA	binance	BTC	2021-06-23 20:18:12+00:00
1480242121	31	STORJ	binance	USDT	2021-06-29 13:18:06+00:00
1480242121	35	STAR	binance	BTC	2021-07-06 19:15:12+00:00
1480242121	35	ABT	binance	BTC	2021-07-07 20:21:24+00:00
1480242121	36	BQT	binance	BTC	2021-07-10 20:17:54+00:00
1480242121	37	POA	binance	BTC	2021-07-11 17:09:01+00:00
1480242121	38	BUSY	binance	BTC	2021-07-14 20:10:35+00:00
1480242121	39	MBONK	binance	BTC	2021-07-21 19:14:04+00:00
1480242121	41	DREP	binance	BTC	2021-07-25 17:12:42+00:00
1480242121	44	HAUS	binance	BTC	2021-07-28 20:09:00+00:00
1480242121	45	BRD	binance	BTC	2021-08-17 20:47:21+00:00
1267170242	470	RDN	binance	BTC	2020-03-13 16:00:10+00:0
1267170242	474	STORJ	binance	BTC	2020-03-19 15:58:37+00:00
1267170242	477	BRD	binance	BTC	2020-03-24 16:00:06+00:00
1267170242	477	RLC	binance	BTC	2020-03-27 15:57:40+00:00
1267170242	484	ELF	binance	BTC	2020-04-10 15:58:17+00:00
1267170242	489	RLC	binance	BTC	2020-04-20 16:00:02+00:00
1267170242	512	ARK	binance	BTC	2020-06-02 16:00:26+00:00
1267170242	519	OAX	binance	BTC	2020-06-28 16:00:08+00:00
1267170242	524	ADX	binance	BTC	2020-07-07 16:00:07+00:00
1267170242	625	IDEX	binance	BTC	2020-12-31 17:00:19+00:00
1267170242	651	SKY	binance	BTC	2021-02-13 17:00:05+00:00
1267170242	654	NXS	binance	BTC	2021-02-21 17:00:04+00:00
1267170242	660	PPT	binance	BTC	2021-03-07 17:00:04+00:00
1267170242	670	PIVX	binance	BTC	2021-03-28 17:00:04+00:00
1267170242	686	IDEX	binance	BTC	2021-04-25 17:00:10+00:00
1267170242	708	OAX	binance	BTC	2021-05-30 17:00:02+00:00
1267170242	752	DREP	binance	BTC	2021-07-25 17:00:01+00:00
1267170242	773	NEBL	binance	BTC	2021-08-24 15:00:03+00:00
1267170242	781	VIB	binance	BTC	2021-09-05 17:00:05+00:00
1267170242	791	FXS	binance	BTC	2021-09-19 17:00:11+00:00
1267170242	802	EZ	binance	BTC	2021-10-03 17:00:07+00:00
1267170242	807	WNXM	binance	BTC	2021-10-10 17:00:05+00:00
1267170242	809	WABI	binance	BTC	2021-10-14 15:00:08+00:00
1267170242	816	EVX	binance	BTC	2021-10-24 17:00:07+00:00
1267170242	821	EZ	binance	BTC	2021-10-31 17:00:05+00:00
1267170242	826	MTH	binance	BTC	2021-11-07 17:00:03+00:00
1267170242	841	PHB	binance	BTC	2021-11-28 17:00:05+00:00
1314235217	64	CURE	binance	BTC	2019-03-19 20:01:23+00:00
1314235217	69	DTB	binance	BTC	2019-03-28 20:00:55+00:00
1314235217	72	BRX	binance	BTC	2019-04-04 20:00:02+00:00
1314235217	75	MET	Yobit	BTC	2019-04-11 20:00:05+00:00
1314235217	110	VC	coineal	USDT	2019-06-25 20:00:20+00:00
1366515184	1	ADX	binance	BTC	2020-08-09 07:09:53+00:00
1247729038	64	GO	binance	BTC	2020-07-10 16:00:08+00:00
1247729038	66	OST	binance	BTC	2020-07-14 10:46:56+00:00
1247729038	67	SNT	binance	BTC	2020-07-22 16:00:46+00:00
1247729038	197	PIVX	binance	BTC	2021-04-30 16:00:37+00:00
1247729038	199	DLT	binance	BTC	2021-05-03 16:00:04+00:00
1247729038	215	DLT	binance	BTC	2021-05-30 16:00:13+00:00
1247729038	238	BTS	binance	USDT	2021-07-11 16:00:41+00:00
1247729038	240	ICX	binance	USDT	2021-07-13 16:00:14+00:00
1247729038	242	BTS	binance	BTC	2021-07-21 16:02:32+00:00
1247729038	244	BZRX	binance	BTC	2021-07-25 15:48:42+00:00
1247729038	256	CHR	binance	USDT	2021-08-16 17:40:25+00:00
1247729038	256	IOTX	binance	BTC	2021-08-17 04:59:27+00:00
1247729038	297	PIVX	binance	BTC	2021-10-24 16:00:28+00:00
1564934263	7	BZRX	binance	BTC	2021-07-25 15:47:58+00:00
1564934263	25	CHR	binance	USDT	2021-08-16 17:40:25+00:00
1564934263	71	PIVX	binance	BTC	2021-10-24 16:00:26+00:00
1271762340	1	ZEN	binance	BTC	2020-04-03 19:00:02+00:00
1271762340	3	BNT	binance	BTC	2020-04-06 18:00:03+00:00
1271762340	3	ARN	binance	BTC	2020-04-07 18:00:07+00:00
1271762340	5	EDO	binance	BTC	2020-04-10 18:00:10+00:00
1136271991	153	APPC	binance	BTC	2019-06-04 12:01:33+00:00
1136271991	155	REQ	binance	BTC	2019-06-08 13:00:02+00:00
1249251103	113	REQ	yobit	BTC	2019-08-04 17:00:13+00:00
1249251103	115	MANA	yobit	BTC	2019-08-09 17:00:05+00:00
1249251103	116	STORJ	binance	BTC	2019-08-10 20:00:00+00:00
1249251103	116	MANA	Yobit	BTC	2019-08-11 17:00:02+00:00
1249251103	117	WPR	yobit	BTC	2019-08-12 17:00:03+00:00
1249251103	117	WPR	yobit	BTC	2019-08-12 17:00:15+00:00
